"Manufacture Part Number","Description","Order Qty.","Unit Price","Unit Price (ZAR)","Order Price","Order Price (ZAR)"
"ATTINY4-TSHR","512Byte 32Byte FLASH 4 1.8V~5.5V AVR 12MHz SOT-23-6  Microcontroller Units (MCUs/MPUs/SOCs) ROHS",4500,0.356,6.696876,1602,30135.942
,,,,,,
"TotalZAR = 30135.94",,,,,,
