"Manufacture Part Number","Description","Order Qty.","Unit Price","Unit Price (ZAR)","Order Price","Order Price (ZAR)"
"STA-S3201"," -  Antennas ROHS",400,0.8894,23.714552,355.76,9485.8208
,,,,,,
"TotalZAR = 9485.82",,,,,,
